,name,pdf_url,pmid,doi
14884,open_access/32488454,,32488454,10.1007/s10554-020-01896-4
14885,open_access/32491928,,32491928,10.1177/1550059420916634
14887,open_access/32646672,,32646672,10.1016/j.oooo.2020.05.012
14889,open_access/32406531,,32406531,10.1002/mp.14235
14895,open_access/32504969,,32504969,10.1016/j.jclinane.2020.109896
14897,open_access/32495285,,32495285,10.1245/s10434-020-08696-z
14898,open_access/32416013,,32416013,10.1002/mp.14238
14899,open_access/32554169,,32554169,10.1016/j.media.2020.101721
14902,open_access/32259811,,32259811,10.1088/1361-6579/ab8770
14907,open_access/32504750,,32504750,10.1016/j.lfs.2020.117906
14910,open_access/32488568,,32488568,10.1007/s11548-020-02182-3
14912,open_access/32507560,,32507560,10.1016/j.oooo.2020.04.813
14913,open_access/32828445,,32828445,10.1016/j.artmed.2020.101897
14914,open_access/32775485,,32775485,10.14440/bladder.2020.815
14915,open_access/32315997,,32315997,10.1088/1741-2552/ab8b7b
14930,open_access/32472756,,32472756,
14935,open_access/32564970,,32564970,10.1016/j.arth.2020.05.061
14945,open_access/32374076,,32374076,10.1111/ene.14295
14946,open_access/32477684,,32477684,
14947,open_access/32574842,,32574842,10.1016/j.cortex.2020.03.032
14948,open_access/32477688,,32477688,
14950,open_access/32526535,,32526535,10.1016/j.cmpb.2020.105538
14951,open_access/32477693,,32477693,
14952,open_access/32477672,,32477672,
14953,open_access/32477682,,32477682,
14955,open_access/32531725,,32531725,10.1016/j.ijmedinf.2020.104173
14956,open_access/32477670,,32477670,
14958,open_access/32477651,,32477651,
14959,open_access/32664003,,32664003,10.1016/j.jad.2020.05.141
14961,open_access/32477628,,32477628,
14962,open_access/32477629,,32477629,
14963,open_access/32477634,,32477634,
14965,open_access/32477677,,32477677,
14966,open_access/32658726,,32658726,10.1016/j.compbiomed.2020.103804
14967,open_access/32477683,,32477683,
14968,open_access/32477621,,32477621,
14974,open_access/32526536,,32526536,10.1016/j.cmpb.2020.105568
14979,open_access/32471827,,32471827,10.1136/neurintsurg-2020-015824
14980,open_access/32658781,,32658781,10.1016/j.compbiomed.2020.103836
14981,open_access/32470942,,32470942,
14986,open_access/32471837,,32471837,10.1136/oemed-2019-106386
14987,open_access/32711985,,32711985,10.1016/j.jtcvs.2020.04.172
14989,open_access/32502798,,32502798,10.1016/j.neunet.2020.05.032
14990,open_access/32472096,,32472096,10.1038/s41374-020-0442-3
14991,open_access/32462911,,32462911,10.2217/bmm-2019-0584
14992,open_access/32468299,,32468299,10.1007/s11517-020-02195-9
14993,open_access/32460516,,32460516,10.1089/cap.2019.0165
14994,open_access/32473783,,32473783,10.1016/j.acra.2020.03.036
14995,open_access/32173917,,32173917,10.1111/den.13670
14997,open_access/32462444,,32462444,10.1007/s00330-020-06964-w
14998,open_access/32463342,,32463342,10.1080/10503307.2020.1769219
15002,open_access/32466692,,32466692,10.1142/S0129065720500379
15003,open_access/32828442,,32828442,10.1016/j.artmed.2020.101884
15005,open_access/32746339,,32746339,10.1109/TBCAS.2020.2998172
15011,open_access/32462799,,32462799,10.1002/jmri.27182
15026,open_access/32497840,,32497840,10.1016/j.chemosphere.2020.127176
15037,open_access/32453650,,32453650,10.1177/0194599820924331
15040,open_access/32451761,,32451761,10.1007/s11325-020-02100-6
15041,open_access/32453457,,32453457,10.1111/1556-4029.14460
15044,open_access/32663983,,32663983,10.1016/j.jad.2020.05.111
15046,open_access/32452647,,32452647,10.1002/cpdd.809
15048,open_access/32485512,,32485512,10.1016/j.cmpb.2020.105571
15052,open_access/32470426,,32470426,10.1016/j.gie.2020.05.027
15055,open_access/32449286,,32449286,10.1111/jcpp.13269
15057,open_access/32534382,,32534382,10.1016/j.cmpb.2020.105535
15072,open_access/32480189,,32480189,10.1016/j.cmpb.2020.105518
15074,open_access/32448016,,32448016,10.1142/S0129065720500173
15075,open_access/32454016,,32454016,10.1016/j.athoracsur.2020.03.128
15080,open_access/32485554,,32485554,10.1016/j.ijmedinf.2020.104195
15082,open_access/32447521,,32447521,10.1007/s11548-020-02190-3
15085,open_access/32505895,,32505895,10.1016/j.ejrad.2020.109013
15086,open_access/32580053,,32580053,10.1016/j.cmpb.2020.105551
15091,open_access/32445109,,32445109,10.1007/s11517-020-02175-z
15093,open_access/32447144,,32447144,10.1016/j.cmpb.2020.105478
15096,open_access/32469830,,32469830,10.1016/j.jad.2020.05.005
15105,open_access/32485511,,32485511,10.1016/j.cmpb.2020.105536
15110,open_access/32446943,,32446943,10.1016/j.jneumeth.2020.108795
15111,open_access/32450205,,32450205,10.1016/j.ymeth.2020.05.011
15113,open_access/32828440,,32828440,10.1016/j.artmed.2020.101881
15119,open_access/32445127,,32445127,10.1007/s11548-020-02144-9
15121,open_access/32447042,,32447042,10.1016/j.ophtha.2020.05.036
15127,open_access/32446958,,32446958,10.1016/j.ymeth.2020.05.016
15134,open_access/32441644,,32441644,
15136,open_access/32435986,,32435986,10.1007/s10916-020-01573-y
15144,open_access/32445803,,32445803,10.1016/j.spinee.2020.05.098
15148,open_access/32521393,,32521393,10.1016/j.clineuro.2020.105947
15154,open_access/32444332,,32444332,10.1016/j.oooo.2020.04.005
15157,open_access/32593388,,32593388,10.1016/j.artmed.2020.101850
15159,open_access/32480236,,32480236,10.1016/j.jmr.2020.106750
15161,open_access/34080185,,34080185,10.1111/epi.16526
15162,open_access/32436139,,32436139,10.1007/s11517-020-02187-9
15163,open_access/32526669,,32526669,10.1016/j.ejrad.2020.109079
15165,open_access/32713443,,32713443,10.1016/j.clp.2020.05.002
15166,open_access/32246504,,32246504,10.1111/cyt.12829
15168,open_access/32475767,,32475767,10.1016/j.medengphy.2020.05.006
15170,open_access/32430796,,32430796,10.1007/s12975-020-00811-2
15173,open_access/32430531,,32430531,10.1007/s00464-020-07659-5
15180,open_access/32442866,,32442866,10.1016/j.media.2020.101695
15183,open_access/32155611,,32155611,10.1088/1361-6560/ab7e7f
15185,open_access/32423528,,32423528,
15186,open_access/32416279,,32416279,10.1016/j.radonc.2020.05.005
15200,open_access/32593387,,32593387,10.1016/j.artmed.2020.101848
15208,open_access/32424676,,32424676,10.1007/s12350-020-02187-0
15219,open_access/32434000,,32434000,10.1016/j.ajog.2020.05.025
15220,open_access/32434029,,32434029,10.1016/j.wneu.2020.05.099
15222,open_access/32622121,,32622121,10.1016/j.media.2020.101728
15223,open_access/32568677,,32568677,10.1016/j.compbiomed.2020.103796
15225,open_access/32417949,,32417949,10.1007/s00330-020-06912-8
15226,open_access/32568685,,32568685,10.1016/j.compbiomed.2020.103818
15228,open_access/32418170,,32418170,10.1007/s11517-020-02180-2
15231,open_access/32428674,,32428674,10.1016/j.spinee.2020.05.003
15232,open_access/32474393,,32474393,10.1016/j.ijmedinf.2020.104163
15234,open_access/32658727,,32658727,10.1016/j.compbiomed.2020.103809
15236,open_access/32658724,,32658724,10.1016/j.compbiomed.2020.103798
15239,open_access/32415371,,32415371,10.1007/s00256-020-03463-3
15240,open_access/32540242,,32540242,10.1053/j.jvca.2020.04.056
15247,open_access/32862006,,32862006,10.1016/j.sleep.2020.05.008
15249,open_access/32410471,,32410471,10.1080/02713683.2020.1764975
15251,open_access/32509212,,32509212,
15253,open_access/32417297,,32417297,10.1016/j.gie.2020.04.080
15254,open_access/32422577,,32422577,10.1016/j.ejmp.2020.04.029
15255,open_access/32658728,,32658728,10.1016/j.compbiomed.2020.103814
15256,open_access/32592978,,32592978,10.1016/j.nut.2020.110861
15257,open_access/32410355,,32410355,10.1111/cbdd.13672
15262,open_access/32133650,,32133650,10.1002/mp.14118
15264,open_access/32418843,,32418843,10.1016/j.euroneuro.2020.03.016
15271,open_access/32406776,,32406776,10.2214/AJR.19.22164
15276,open_access/32418872,,32418872,10.1016/j.clae.2020.05.001
15277,open_access/32417412,,32417412,10.1016/j.ijrobp.2020.05.006
15282,open_access/32422551,,32422551,10.1016/j.ejrad.2020.109062
15283,open_access/32404931,,32404931,10.1038/s41374-020-0437-0
15287,open_access/32302413,,32302413,10.1002/mp.14183
15297,open_access/32622120,,32622120,10.1016/j.media.2020.101723
15304,open_access/32272456,,32272456,10.1088/1361-6579/ab8856
15306,open_access/32413546,,32413546,10.1016/j.ijrobp.2020.04.045
15308,open_access/32399602,,32399602,10.1007/s11604-020-00986-6
15314,open_access/32399621,,32399621,10.1007/s00259-020-04839-2
15318,open_access/32512487,,32512487,10.1016/j.compbiolchem.2020.107277
15320,open_access/32568682,,32568682,10.1016/j.compbiomed.2020.103810
15322,open_access/32593390,,32593390,10.1016/j.artmed.2020.101856
15323,open_access/32393768,,32393768,10.1038/s41379-020-0551-y
15324,open_access/32392558,,32392558,10.1159/000508573
15326,open_access/32394271,,32394271,10.1007/s12539-020-00367-7
15329,open_access/32421600,,32421600,10.1016/j.jad.2020.04.057
15332,open_access/32394192,,32394192,10.1007/s11517-020-02176-y
15336,open_access/32560939,,32560939,10.1016/j.jad.2020.04.028
15337,open_access/32392449,,32392449,10.1177/0022034520920593
15342,open_access/32394162,,32394162,10.1007/s00259-020-04816-9
15344,open_access/32182595,,32182595,10.1088/1361-6560/ab8077
15345,open_access/32422473,,32422473,10.1016/j.cmpb.2020.105531
15346,open_access/32394621,,32394621,10.1111/jjns.12340
15351,open_access/32388733,,32388733,10.1007/s10916-020-01565-y
15352,open_access/32386396,,32386396,10.1038/s41390-020-0944-0
15354,open_access/32386109,,32386109,10.1111/1754-9485.13044
15355,open_access/32388693,,32388693,10.1007/s11548-020-02177-0
15367,open_access/32383544,,32383544,10.1002/hed.26246
15369,open_access/32442629,,32442629,10.1016/j.neunet.2020.05.001
15373,open_access/32402466,,32402466,10.1016/j.joen.2020.03.025
15376,open_access/32385567,,32385567,10.1007/s12282-020-01100-4
15380,open_access/32442735,,32442735,10.1016/j.compmedimag.2020.101729
15385,open_access/32438261,,32438261,10.1016/j.ejrad.2020.109043
15388,open_access/32383068,,32383068,10.1007/s11748-020-01375-6
15394,open_access/32416467,,32416467,10.1016/j.neunet.2020.05.003
15395,open_access/32413708,,32413708,10.1016/j.psychres.2020.112973
15396,open_access/32382845,,32382845,10.1007/s00330-020-06913-7
15399,open_access/32378124,,32378124,10.1007/s13246-020-00876-1
15401,open_access/32374045,,32374045,10.1111/jon.12724
15406,open_access/32505428,,32505428,10.1016/j.artmed.2020.101847
15408,open_access/32387499,,32387499,10.1016/j.gie.2020.04.071
15411,open_access/32374944,,32374944,10.1002/dc.24466
15412,open_access/32416386,,32416386,10.1016/j.jpsychires.2020.04.011
15415,open_access/32403052,,32403052,10.1016/j.cmpb.2020.105513
15422,open_access/32387432,,32387432,10.1016/j.ajo.2020.04.037
15438,open_access/32416324,,32416324,10.1016/j.clineuro.2020.105892
15439,open_access/32408236,,32408236,10.1016/j.cmpb.2020.105482
15440,open_access/32568678,,32568678,10.1016/j.compbiomed.2020.103800
15444,open_access/32376173,,32376173,10.1016/j.jvir.2019.11.030
15445,open_access/32464371,,32464371,10.1016/j.jelectrocard.2020.04.011
15449,open_access/32376183,,32376183,10.1016/j.jvir.2019.11.032
15455,open_access/32376068,,32376068,10.1016/j.burns.2020.03.007
15456,open_access/32376335,,32376335,10.1016/j.gie.2020.04.066
15458,open_access/32163936,,32163936,10.1088/1361-6579/ab7f93
15461,open_access/32363555,,32363555,10.1007/s11517-020-02154-4
15462,open_access/32376417,,32376417,10.1016/j.ijcard.2020.04.089
15463,open_access/32505429,,32505429,10.1016/j.artmed.2020.101859
15465,open_access/32553371,,32553371,10.1016/j.jad.2020.04.010
15469,open_access/32376342,,32376342,10.1016/j.pnpbp.2020.109960
15474,open_access/32361805,,32361805,10.1007/s00417-020-04709-5
15475,open_access/32358656,,32358656,10.1007/s00701-020-04355-0
15477,open_access/32509383,,32509383,
15478,open_access/32509396,,32509396,
15479,open_access/32358643,,32358643,10.1007/s12194-020-00564-5
15483,open_access/32358851,,32358851,10.1111/ggi.13926
15484,open_access/32417618,,32417618,10.1016/j.cmpb.2020.105524
15485,open_access/32371104,,32371104,10.1016/j.mvr.2020.104011
15487,open_access/32371116,,32371116,10.1053/j.gastro.2020.04.062
15491,open_access/32356903,,32356903,10.1002/lary.28669
15496,open_access/32417712,,32417712,10.1016/j.ejrad.2020.109031
15497,open_access/32434061,,32434061,10.1016/j.cmpb.2020.105489
15506,open_access/32356095,,32356095,10.1007/s11548-020-02168-1
15514,open_access/32388066,,32388066,10.1016/j.cmpb.2020.105479
15515,open_access/32402846,,32402846,10.1016/j.cmpb.2020.105486
15520,open_access/32347137,,32347137,10.1080/13645706.2020.1723111
15521,open_access/32349156,,32349156,10.1055/s-0040-1705122
15523,open_access/32350661,,32350661,10.1007/s00330-020-06787-9
15526,open_access/32348182,,32348182,10.2214/AJR.19.22346
15528,open_access/32350657,,32350657,10.1007/s00330-020-06892-9
15531,open_access/32349155,,32349155,10.1055/s-0040-1702159
15535,open_access/32350658,,32350658,10.1007/s00330-020-06886-7
15539,open_access/32347410,,32347410,10.1007/s10140-020-01782-5
15543,open_access/32271463,,32271463,10.1111/jmi.12893
15546,open_access/32353420,,32353420,10.1016/j.pdpdt.2020.101792
15550,open_access/32343434,,32343434,10.1002/lary.28708
15554,open_access/32403049,,32403049,10.1016/j.cmpb.2020.105507
15562,open_access/32341019,,32341019,10.1158/2159-8290.CD-NB2020-033
15566,open_access/32342553,,32342553,10.1002/adma.202000906
15568,open_access/32354610,,32354610,10.1016/j.eururo.2020.04.023
15571,open_access/32340958,,32340958,10.1109/TNB.2020.2990690
15572,open_access/32201958,,32201958,10.1002/mp.14154
15573,open_access/33438674,,33438674,10.1088/2057-1976/ab8a74
15580,open_access/32337640,,32337640,10.1007/s00330-020-06870-1
15586,open_access/32464565,,32464565,10.1016/j.compmedimag.2020.101718
15587,open_access/32337625,,32337625,10.1007/s00520-020-05483-0
15595,open_access/32387813,,32387813,10.1016/j.lungcan.2020.04.014
15596,open_access/32344139,,32344139,10.1016/j.wneu.2020.04.135
15598,open_access/32418746,,32418746,10.1016/j.arth.2020.04.059
15599,open_access/32335686,,32335686,10.1007/s00234-020-02420-0
15605,open_access/32333464,,32333464,10.1111/srt.12865
15615,open_access/32381339,,32381339,10.1016/j.healun.2020.04.009
15617,open_access/32328674,,32328674,10.1007/s00256-020-03429-5
15618,open_access/32328883,,32328883,10.1007/s11517-020-02165-1
15622,open_access/32798136,,32798136,10.1016/j.sleep.2020.04.010
15623,open_access/32417715,,32417715,10.1016/j.media.2020.101709
15624,open_access/32328760,,32328760,10.1007/s00330-020-06856-z
15626,open_access/32387818,,32387818,10.1016/j.ijmedinf.2020.104146
15628,open_access/32097899,,32097899,10.1088/1361-6560/ab79c5
15629,open_access/32328763,,32328763,10.1007/s00330-020-06849-y
15634,open_access/32328889,,32328889,10.1007/s10916-020-01578-7
15635,open_access/32417698,,32417698,10.1016/j.clinph.2020.03.033
15636,open_access/32324546,,32324546,10.1109/TMI.2020.2989737
15637,open_access/32336636,,32336636,10.1016/j.jocn.2020.04.080
15639,open_access/32323209,,32323209,10.1007/s11548-020-02152-9
15641,open_access/32505426,,32505426,10.1016/j.artmed.2020.101845
15642,open_access/32568668,,32568668,10.1016/j.compbiomed.2020.103758
15647,open_access/32318775,,32318775,10.1007/s00234-020-02419-7
15648,open_access/32375101,,32375101,10.1016/j.media.2020.101667
15651,open_access/32315267,,32315267,10.1148/radiol.2020192003
15653,open_access/32421659,,32421659,10.1016/j.compbiomed.2020.103769
15662,open_access/32315264,,32315264,10.1148/radiol.2020190936
15663,open_access/32330812,,32330812,10.1016/j.ejmp.2020.03.022
15664,open_access/32315482,,32315482,10.1002/jmri.27142
15669,open_access/32170754,,32170754,10.1002/mp.14141
15670,open_access/32353712,,32353712,10.1016/j.anndiagpath.2020.151525
15675,open_access/32324581,,32324581,10.1109/JBHI.2020.2988393
15678,open_access/32310781,,32310781,10.1109/TBCAS.2020.2988121
15680,open_access/32306866,,32306866,10.1177/0886260520913641
15682,open_access/32371184,,32371184,10.1016/j.ejrad.2020.109022
15683,open_access/32314148,,32314148,10.1007/s12149-020-01468-5
15686,open_access/32219808,,32219808,
15690,open_access/32505424,,32505424,10.1016/j.artmed.2020.101861
15700,open_access/32568669,,32568669,10.1016/j.compbiomed.2020.103766
15701,open_access/32306186,,32306186,10.1007/s11548-020-02145-8
15703,open_access/32304338,,32304338,10.1002/lary.28695
15704,open_access/32305360,,32305360,10.1016/j.yjmcc.2020.04.014
15705,open_access/32388444,,32388444,10.1016/j.radonc.2020.04.013
15708,open_access/32286793,,32286793,10.1021/acsnano.9b09119
15715,open_access/32339093,,32339093,10.1016/j.compbiomed.2020.103747
15721,open_access/32339094,,32339094,10.1016/j.compbiomed.2020.103761
15728,open_access/32304875,,32304875,10.1016/j.cardfail.2020.04.003
15733,open_access/32293775,,32293775,10.1002/jmri.27164
15752,open_access/32289884,,32289884,10.1002/nbm.4307
15758,open_access/32305906,,32305906,10.1109/TMI.2020.2987981
15764,open_access/32298761,,32298761,10.1016/j.gene.2020.144669
15765,open_access/32305925,,32305925,10.1109/TNSRE.2020.2978197
15769,open_access/32298683,,32298683,10.1016/j.jneumeth.2020.108727
15773,open_access/32285292,,32285292,10.1007/s10103-020-03003-4
15774,open_access/32361562,,32361562,10.1016/j.psychres.2020.112960
15777,open_access/32279681,,32279681,10.1017/S2040174420000227
15782,open_access/32281071,,32281071,10.1007/s11517-020-02169-x
15783,open_access/32294557,,32294557,10.1016/j.spinee.2020.04.001
15784,open_access/32330853,,32330853,10.1016/j.ijmedinf.2020.104143
