,pmid,doi,fulltextlink
7512,32654537,10.1080/07420528.2020.1777150,https://www.tandfonline.com/doi/full/10.1080/07420528.2020.1777150
7513,32746354,10.1109/TBCAS.2020.3008766,https://ieeexplore.ieee.org/document/9139281
7514,32661827,10.1007/s10877-020-00553-4,https://link.springer.com/article/10.1007/s10877-020-00553-4
7515,32480381,10.1088/1741-2552/ab9842,"https://validate.perfdrive.com/?ssa=d200ed28-c268-41ee-9224-f904a226ccc4&ssb=72055213106&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fab9842&ssi=5e24508a-8427-406e-814a-3c0f9eba967f&ssk=support@shieldsquare.com&ssm=36825434690343159107115059646812&ssn=abb33e612f90852b552fe28436b3a1bb031f49302479-c701-4d1f-8d4d13&sso=55d1bb8b-78a5299f494bf622225bd42a5e74efc4568e53f641101e96&ssp=41506759761654783900165478159194055&ssq=12843833581972432844335819263977687823874&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7516,32675031,10.1016/j.surg.2020.05.019,https://www.surgjournal.com/article/S0039-6060(20)30303-2/fulltext
7517,32662039,10.1007/s13246-020-00894-z,https://link.springer.com/article/10.1007/s13246-020-00894-z
7518,32747203,10.1053/j.jvca.2020.07.029,https://www.jcvaonline.com/article/S1053-0770(20)30659-5/fulltext
7519,32656955,10.1002/jmri.27256,https://onlinelibrary.wiley.com/doi/10.1002/jmri.27256
7520,32717577,10.1016/j.ejrad.2020.109153,https://www.ejradiology.com/article/S0720-048X(20)30342-9/fulltext
7521,32653616,10.1016/j.avsg.2020.07.001,https://www.annalsofvascularsurgery.com/article/S0890-5096(20)30568-9/fulltext
7523,32688009,10.1016/j.compbiolchem.2020.107329,https://www.sciencedirect.com/science/article/abs/pii/S1476927120304692?via%3Dihub
7524,32650699,10.1177/0954411920937221,https://journals.sagepub.com/doi/10.1177/0954411920937221
7526,32712571,10.1016/j.cmpb.2020.105651,https://www.sciencedirect.com/science/article/abs/pii/S016926072031484X?via%3Dihub
7527,32750631,10.1016/j.cmpb.2020.105649,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314826?via%3Dihub
7528,32648090,10.1007/s11517-020-02215-8,https://link.springer.com/article/10.1007/s11517-020-02215-8
7529,32648111,10.1007/s13246-020-00890-3,https://link.springer.com/article/10.1007/s13246-020-00890-3
7530,32643539,10.1177/0954411920939829,https://journals.sagepub.com/doi/10.1177/0954411920939829
7531,32653384,10.1016/j.jneumeth.2020.108840,https://www.sciencedirect.com/science/article/abs/pii/S0165027020302636?via%3Dihub
7532,32639630,10.1111/1556-4029.14502,https://onlinelibrary.wiley.com/doi/10.1111/1556-4029.14502
7533,32746318,10.1109/TNSRE.2020.3007860,https://ieeexplore.ieee.org/document/9136746
7534,32643070,10.1007/s10140-020-01767-4,https://link.springer.com/article/10.1007/s10140-020-01767-4
7535,32674041,10.1016/j.media.2020.101772,https://www.sciencedirect.com/science/article/abs/pii/S1361841520301365?via%3Dihub
7536,32638276,10.1007/s11517-020-02200-1,https://link.springer.com/article/10.1007/s11517-020-02200-1
7537,32633668,10.1177/0954411920938567,https://journals.sagepub.com/doi/10.1177/0954411920938567
7538,32464620,10.1088/1361-6579/ab979e,"https://validate.perfdrive.com/?ssa=9b5111cc-9785-4a78-a5af-47d48fad79df&ssb=43538216061&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Fab979e&ssi=51f79143-8427-44b3-adef-91e9aedbbb9d&ssk=support@shieldsquare.com&ssm=73756807869590298104508577947121&ssn=0ae780fb96c6e28dc59424a642d3430610dcb48ff92d-f164-42f7-9932cc&sso=06773d21-69c36198cbf871f4e13dde91e3b6714b39c54dee06c7143a&ssp=40436092531654746702165471437304449&ssq=33689443594291824135035942670014892020027&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7539,32646685,10.1016/j.ultrasmedbio.2020.04.018,https://www.umbjournal.org/article/S0301-5629(20)30190-3/fulltext
7540,32638275,10.1007/s11517-020-02218-5,https://link.springer.com/article/10.1007/s11517-020-02218-5
7542,32472743,10.1002/alr.22632,https://onlinelibrary.wiley.com/doi/10.1002/alr.22632
7543,32972657,10.1016/j.artmed.2020.101926,https://www.sciencedirect.com/science/article/pii/S0933365719306086?via%3Dihub
7544,32627223,10.1111/jcpt.13172,https://onlinelibrary.wiley.com/doi/10.1111/jcpt.13172
7545,32632778,10.1007/s10522-020-09890-y,https://link.springer.com/article/10.1007/s10522-020-09890-y
7546,32658790,10.1016/j.compbiomed.2020.103875,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302298?via%3Dihub
7547,32239521,10.1002/mp.14161,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14161
7548,32473064,10.1002/mp.14305,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14305
7549,32683220,10.1016/j.mehy.2020.110070,https://www.sciencedirect.com/science/article/abs/pii/S0306987720315103?via%3Dihub
7550,32627049,10.1007/s00261-020-02632-1,https://link.springer.com/article/10.1007/s00261-020-02632-1
7551,32843306,10.1016/j.rbmo.2020.07.003,https://www.rbmojournal.com/article/S1472-6483(20)30373-4/fulltext
7552,32658786,10.1016/j.compbiomed.2020.103866,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302237?via%3Dihub
7553,32634543,10.1016/j.ijrobp.2020.06.076,https://www.redjournal.org/article/S0360-3016(20)31396-1/fulltext
7554,32673899,10.1016/j.cmpb.2020.105640,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314735?via%3Dihub
7555,32634460,10.1016/j.radonc.2020.06.050,https://www.thegreenjournal.com/article/S0167-8140(20)30387-X/fulltext
7556,32634466,10.1016/j.jdent.2020.103425,https://www.sciencedirect.com/science/article/abs/pii/S0300571220301718?via%3Dihub
7557,32674047,10.1016/j.cmpb.2020.105639,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314723?via%3Dihub
7558,32620007,10.1038/s41390-020-1032-1,https://www.nature.com/articles/s41390-020-1032-1
7559,32650088,10.1016/j.cmpb.2020.105643,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314760?via%3Dihub
7560,32615863,10.1177/0954411920924496,https://journals.sagepub.com/doi/10.1177/0954411920924496
7561,32621243,10.1007/s00330-020-06998-0,https://link.springer.com/article/10.1007/s00330-020-06998-0
7562,32620684,10.1136/bjophthalmol-2020-316108,https://bjo.bmj.com/content/105/6/856
7563,32506803,10.1002/jbio.202000036,https://onlinelibrary.wiley.com/doi/10.1002/jbio.202000036
7564,33062608,10.4103/jmss.JMSS_31_19,https://doi.org/10.4103/jmss.JMSS_31_19
7565,32629365,10.1016/j.ejca.2020.05.013,https://www.ejcancer.com/article/S0959-8049(20)30279-3/fulltext
7566,32828459,10.1016/j.artmed.2020.101924,https://www.sciencedirect.com/science/article/pii/S0933365720300749?via%3Dihub
7567,32617779,10.1007/s00784-020-03433-y,https://link.springer.com/article/10.1007/s00784-020-03433-y
7568,32622746,10.1016/j.acra.2020.05.033,https://www.academicradiology.org/article/S1076-6332(20)30340-8/fulltext
7569,32609562,10.1177/0022034520936950,https://journals.sagepub.com/doi/10.1177/0022034520936950
7570,32607805,10.1007/s00256-020-03505-w,https://link.springer.com/article/10.1007/s00256-020-03505-w
7571,32613401,10.1007/s00261-020-02629-w,https://link.springer.com/article/10.1007/s00261-020-02629-w
7572,32622740,10.1016/j.acra.2020.06.010,https://www.academicradiology.org/article/S1076-6332(20)30360-3/fulltext
7573,34467104,10.32481/djph.2020.07.08,https://doi.org/10.32481/djph.2020.07.08
7574,32605433,10.1177/0954411920935741,https://journals.sagepub.com/doi/10.1177/0954411920935741
7575,32622747,10.1016/j.acra.2020.05.031,https://www.academicradiology.org/article/S1076-6332(20)30338-X/fulltext
7576,32659707,10.1016/j.legalmed.2020.101744,https://www.sciencedirect.com/science/article/abs/pii/S134462232030078X?via%3Dihub
7577,32392540,10.1088/1361-6579/ab921d,"https://validate.perfdrive.com/?ssa=03e46dd4-209a-49f8-a050-1f6b5432f767&ssb=44806264891&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Fab921d&ssi=e6a9ddbd-8427-40b2-8c2d-612ee0312834&ssk=support@shieldsquare.com&ssm=24947795372147922102382512736472&ssn=de269d93f1982a147ea3f6456636938e6e14bb14acd2-a99e-4919-9a214e&sso=5fc247d3-e7900f5b79391c054bc1799a0ea9003f63525fb62c4280e4&ssp=84258500011654728646165477319154638&ssq=52879253616456907267636164064478176583003&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7578,32600154,10.1177/0194599820935446,https://journals.sagepub.com/doi/10.1177/0194599820935446
7579,32746310,10.1109/TNSRE.2020.3005950,https://ieeexplore.ieee.org/document/9130150
7580,32607695,10.1007/s11548-020-02219-7,https://link.springer.com/article/10.1007/s11548-020-02219-7
7581,32650266,10.1016/j.cmpb.2020.105611,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314449?via%3Dihub
7582,32874685,10.12865/CHSJ.46.02.06,https://www.chsjournal.org/article/46/2/6/
7583,32615276,10.1016/j.jhep.2020.05.052,https://www.journal-of-hepatology.eu/article/S0168-8278(20)30394-9/fulltext
7584,32601950,10.1007/s00330-020-07020-3,https://link.springer.com/article/10.1007/s00330-020-07020-3
7585,32650090,10.1016/j.cmpb.2020.105614,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314474?via%3Dihub
7586,32828456,10.1016/j.artmed.2020.101917,https://www.sciencedirect.com/science/article/pii/S0933365719305640?via%3Dihub
7587,32615440,10.1016/j.oraloncology.2020.104862,https://www.sciencedirect.com/science/article/abs/pii/S1368837520302980?via%3Dihub
7588,32592409,10.1002/jum.15376,https://onlinelibrary.wiley.com/doi/10.1002/jum.15376
7589,32593978,10.1136/bjophthalmol-2019-315600,https://bjo.bmj.com/content/105/4/507
7590,32622194,10.1016/j.thromres.2020.06.045,https://www.thrombosisresearch.com/article/S0049-3848(20)30287-5/fulltext
7591,32511793,10.1111/jgh.15136,https://onlinelibrary.wiley.com/doi/10.1111/jgh.15136
7592,32972654,10.1016/j.artmed.2020.101919,https://www.sciencedirect.com/science/article/pii/S0933365719309674?via%3Dihub
7593,32600883,10.1016/j.surg.2020.04.064,https://www.surgjournal.com/article/S0039-6060(20)30283-X/fulltext
7594,32594350,10.1007/s10792-020-01485-3,https://link.springer.com/article/10.1007/s10792-020-01485-3
7595,32679534,10.1016/j.media.2020.101768,https://www.sciencedirect.com/science/article/abs/pii/S1361841520301328?via%3Dihub
7596,32594210,10.1007/s00330-020-07024-z,https://link.springer.com/article/10.1007/s00330-020-07024-z
7597,32592003,10.1007/s11604-020-01009-0,https://link.springer.com/article/10.1007/s11604-020-01009-0
7598,32598959,10.1016/j.gie.2020.06.058,https://www.giejournal.org/article/S0016-5107(20)34522-3/fulltext
7599,32739081,10.1016/j.arth.2020.06.063,https://www.arthroplastyjournal.org/article/S0883-5403(20)30728-2/fulltext
7600,32591889,10.1007/s00330-020-07030-1,https://link.springer.com/article/10.1007/s00330-020-07030-1
7601,32591885,10.1007/s00330-020-07011-4,https://link.springer.com/article/10.1007/s00330-020-07011-4
7602,32828454,10.1016/j.artmed.2020.101915,https://www.sciencedirect.com/science/article/pii/S0933365720300075?via%3Dihub
7603,32604042,10.1016/j.ejrad.2020.109150,https://www.ejradiology.com/article/S0720-048X(20)30339-9/fulltext
7604,32454463,10.1088/1741-2552/ab965a,"https://validate.perfdrive.com/?ssa=ecc86d90-b6fb-4fd9-a1f5-ac7a416b8961&ssb=37201277591&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fab965a&ssi=4be9a63e-8427-4111-8bc3-df4a38f5cfb3&ssk=support@shieldsquare.com&ssm=64667526639904238106439352900749&ssn=a91e39278588567e75583028aa148b9647a18d50f385-114a-43cc-9d01c4&sso=2e43a382-b98ff231cce383cf80e9523da858671e362612978654aaa4&ssp=19297614491654776570165478599069773&ssq=82427733633641121252936336057263662912197&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7605,32586102,10.1177/1945892420933178,https://journals.sagepub.com/doi/10.1177/1945892420933178
7606,32585082,10.1111/srt.12891,https://onlinelibrary.wiley.com/doi/10.1111/srt.12891
7607,32592776,10.1016/j.gie.2020.06.047,https://www.giejournal.org/article/S0016-5107(20)34511-9/fulltext
7608,32650207,10.1016/j.forsciint.2020.110350,https://www.sciencedirect.com/science/article/abs/pii/S0379073820302127?via%3Dihub
7609,32592757,10.1016/j.nano.2020.102245,https://www.sciencedirect.com/science/article/abs/pii/S154996342030099X?via%3Dihub
7610,32623348,10.1016/j.cmpb.2020.105624,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314577?via%3Dihub
7611,32650152,10.1016/j.neunet.2020.06.018,https://www.sciencedirect.com/science/article/abs/pii/S0893608020302331?via%3Dihub
7612,32758874,10.1016/j.mehy.2020.110028,https://www.sciencedirect.com/science/article/abs/pii/S0306987720312512?via%3Dihub
7613,32473030,10.1002/mp.14301,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14301
7614,32500634,10.1002/jbio.202000050,https://onlinelibrary.wiley.com/doi/10.1002/jbio.202000050
7615,32634648,10.1016/j.cmpb.2020.105629,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314620?via%3Dihub
7616,32583578,10.1002/jmri.27202,https://onlinelibrary.wiley.com/doi/10.1002/jmri.27202
7617,32583062,10.1007/s00392-020-01691-0,https://link.springer.com/article/10.1007/s00392-020-01691-0
7618,32592885,10.1016/j.jaad.2020.06.085,https://www.jaad.org/article/S0190-9622(20)31184-1/fulltext
7619,32593506,10.1016/j.urolonc.2020.05.009,https://www.sciencedirect.com/science/article/abs/pii/S1078143920302131?via%3Dihub
7620,32180243,10.1002/mp.14144,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.14144
7621,32622180,10.1016/j.compbiolchem.2020.107317,https://www.sciencedirect.com/science/article/abs/pii/S1476927120306733?via%3Dihub
7622,32746303,10.1109/TNSRE.2020.3004545,https://ieeexplore.ieee.org/document/9123917
7623,32746331,10.1109/TNB.2020.3004481,https://ieeexplore.ieee.org/document/9123432
7624,32590103,10.1016/j.phrs.2020.105037,https://www.sciencedirect.com/science/article/abs/pii/S1043661820313451?via%3Dihub
7625,32463546,10.1002/jbio.202000114,https://onlinelibrary.wiley.com/doi/10.1002/jbio.202000114
7626,32746301,10.1109/TNSRE.2020.3004368,https://ieeexplore.ieee.org/document/9123412
7628,32746302,10.1109/TNSRE.2020.3004462,https://ieeexplore.ieee.org/document/9123434
7629,32629359,10.1016/j.compbiolchem.2020.107316,https://www.sciencedirect.com/science/article/abs/pii/S1476927120306307?via%3Dihub
7630,32741529,10.1016/j.tube.2020.101944,https://www.sciencedirect.com/science/article/abs/pii/S1472979220301116?via%3Dihub
7631,32589588,10.1016/j.neunet.2020.06.015,https://www.sciencedirect.com/science/article/abs/pii/S0893608020302306?via%3Dihub
7632,32828446,10.1016/j.artmed.2020.101898,https://www.sciencedirect.com/science/article/pii/S0933365719300570?via%3Dihub
7633,32572199,10.1038/s41551-020-0578-x,https://www.nature.com/articles/s41551-020-0578-x
7634,32585181,10.1016/j.jpainsymman.2020.06.010,https://www.jpsmjournal.com/article/S0885-3924(20)30524-8/fulltext
7635,32572198,10.1038/s41551-020-0577-y,https://www.nature.com/articles/s41551-020-0577-y
7636,32658741,10.1016/j.compbiomed.2020.103871,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302262?via%3Dihub
7637,32375134,10.1088/1741-2552/ab909d,"https://validate.perfdrive.com/?ssa=e6e29370-b464-465a-9ec9-44c9dc6a6035&ssb=26008216224&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fab909d&ssi=c3aa04ec-8427-4ab5-b307-fc9af6019891&ssk=support@shieldsquare.com&ssm=67130430219099426104932408509792&ssn=7da4adc05e379e0a70302a51c0d44d01d84ce1b79db9-e9d6-488e-be827d&sso=8ee2972f-9f92a1b1eaad3532af5da66762bc1c6b0325f1e2c42fca09&ssp=90627698901654749498165472064083806&ssq=07952483651339489786636513730048230942944&ssr=MTg4LjIxNC44LjE4NQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
7638,32573116,10.1111/aos.14514,https://onlinelibrary.wiley.com/doi/10.1111/aos.14514
7639,32729513,10.1016/j.bios.2020.112392,https://www.sciencedirect.com/science/article/abs/pii/S0956566320303869?via%3Dihub
7640,32449608,10.1111/andr.12826,https://onlinelibrary.wiley.com/doi/10.1111/andr.12826
7641,32828450,10.1016/j.artmed.2020.101911,https://www.sciencedirect.com/science/article/pii/S0933365719312722?via%3Dihub
7642,32576522,10.1016/j.dld.2020.05.020,https://www.dldjournalonline.com/article/S1590-8658(20)30225-5/fulltext
7643,32603987,10.1016/j.cmpb.2020.105619,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314528?via%3Dihub
7644,32564210,10.1007/s00261-020-02614-3,https://link.springer.com/article/10.1007/s00261-020-02614-3
7645,32562100,10.1007/s11886-020-01321-1,https://link.springer.com/article/10.1007/s11886-020-01321-1
7646,32558625,10.1080/10503307.2020.1781952,https://www.tandfonline.com/doi/full/10.1080/10503307.2020.1781952
7648,32557238,10.1007/s12350-020-02204-2,https://link.springer.com/article/10.1007/s12350-020-02204-2
7649,32593973,10.1016/j.cmpb.2020.105607,https://www.sciencedirect.com/science/article/abs/pii/S0169260720314401?via%3Dihub
7650,32552552,10.1080/02699931.2020.1781599,https://www.tandfonline.com/doi/full/10.1080/02699931.2020.1781599
7651,32618533,10.1017/ice.2020.213,https://www.cambridge.org/core/journals/infection-control-and-hospital-epidemiology/article/abs/machine-learning-for-the-prediction-of-antimicrobial-stewardship-intervention-in-hospitalized-patients-receiving-broadspectrum-agents/6838D4727AB16BA63A6E0BC5DAED1C7F
7652,32593848,10.1016/j.ijmedinf.2020.104221,https://www.sciencedirect.com/science/article/abs/pii/S1386505619313747?via%3Dihub
7653,32556865,10.1007/s12072-020-10046-w,https://link.springer.com/article/10.1007/s12072-020-10046-w
7654,32392370,10.1002/jbio.202000107,https://onlinelibrary.wiley.com/doi/10.1002/jbio.202000107
7655,32768040,10.1016/j.compbiomed.2020.103847,https://www.sciencedirect.com/science/article/abs/pii/S0010482520302067?via%3Dihub
7656,32557474,10.1055/a-1167-8157,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/a-1167-8157
7657,32556481,10.1007/s00259-020-04912-w,https://link.springer.com/article/10.1007/s00259-020-04912-w
7658,32552450,10.17796/1053-4625-44.3.6,https://meridian.allenpress.com/jcpd/article-abstract/44/3/168/441778/Neural-Network-Detection-and-Segmentation-of?redirectedFrom=fulltext
7659,32466640,10.1021/acssensors.0c00329,https://pubs.acs.org/doi/10.1021/acssensors.0c00329
7660,32562788,10.1016/j.prro.2020.06.003,https://www.practicalradonc.org/article/S1879-8500(20)30158-2/fulltext
7661,32556921,10.1007/s11548-020-02175-2,https://link.springer.com/article/10.1007/s11548-020-02175-2
7662,32552573,10.1177/0962280220929045,https://journals.sagepub.com/doi/10.1177/0962280220929045
