,name,pdf_url,pmid,doi
17591,open_access/31645019,,31645019,10.1088/1361-6560/ab5086
17593,open_access/31807893,,31807893,10.1007/s11306-019-1624-0
17595,open_access/31645021,,31645021,10.1088/1361-6560/ab5093
17597,open_access/31805594,,31805594,10.1055/a-1023-4339
17605,open_access/31710780,,31710780,10.1002/jbio.201900203
17610,open_access/32291361,,32291361,
17612,open_access/31799873,,31799873,10.2214/AJR.19.21696
17616,open_access/31793012,,31793012,10.1002/lsm.23196
17620,open_access/31733105,,31733105,10.1002/mp.13925
17621,open_access/31703212,,31703212,10.1088/1361-6579/ab55b3
17627,open_access/31797047,,31797047,10.1007/s00464-019-07281-0
17631,open_access/31789053,,31789053,10.1177/0004867419888027
17638,open_access/31793071,,31793071,10.1002/mrm.28111
17647,open_access/31796417,,31796417,10.1109/TBCAS.2019.2957087
17650,open_access/31680466,,31680466,10.1002/cnm.3273
17653,open_access/31679176,,31679176,10.1111/ajt.15685
17654,open_access/31786652,,31786652,10.1007/s00384-019-03455-3
17663,open_access/31786691,,31786691,10.1007/s00702-019-02108-7
17668,open_access/31729112,,31729112,10.1111/bdi.12871
17674,open_access/31784835,,31784835,10.1007/s00432-019-03102-y
17675,open_access/31783353,,31783353,
17679,open_access/31796419,,31796419,10.1109/JBHI.2019.2956704
17682,open_access/31794400,,31794400,10.1109/TNSRE.2019.2956487
17686,open_access/32073792,,32073792,
17689,open_access/31794404,,31794404,10.1109/TBCAS.2019.2954479
17701,open_access/31697431,,31697431,10.1111/cup.13610
17713,open_access/31773500,,31773500,10.1007/s13246-019-00814-w
17717,open_access/31773296,,31773296,10.1007/s00330-019-06455-7
17719,open_access/31769312,,31769312,10.1080/03091902.2019.1688408
17720,open_access/31773501,,31773501,10.1007/s13246-019-00822-w
17728,open_access/31680283,,31680283,10.1111/jcpe.13216
17735,open_access/31765025,,31765025,10.1111/jocs.14317
17738,open_access/31768885,,31768885,10.1007/s11548-019-02097-8
17739,open_access/31769021,,31769021,10.1111/epi.16392
17743,open_access/31765282,,31765282,10.1089/pop.2019.0132
17744,open_access/31768599,,31768599,10.1007/s00259-019-04538-7
17748,open_access/31765319,,31765319,10.1109/TBCAS.2019.2955641
17750,open_access/31762151,,31762151,10.1111/jog.14166
17751,open_access/31760495,,31760495,10.1007/s00590-019-02596-z
17752,open_access/31760531,,31760531,10.1007/s00701-019-04128-4
17754,open_access/31760458,,31760458,10.1007/s00256-019-03342-6
17759,open_access/31667829,,31667829,10.1111/acps.13122
17765,open_access/31757879,,31757879,10.1158/1078-0432.CCR-19-1159
17772,open_access/31691975,,31691975,10.1002/mp.13904
17784,open_access/31756713,,31756713,
17805,open_access/31748854,,31748854,10.1007/s00330-019-06532-x
17808,open_access/31751256,,31751256,10.1109/JBHI.2019.2954553
17814,open_access/31748919,,31748919,10.1007/s00167-019-05792-w
17820,open_access/31593625,,31593625,10.1002/jbio.201900099
17831,open_access/31398717,,31398717,10.1088/1741-2552/ab3a0a
17832,open_access/31449661,,31449661,10.1111/bjd.18459
17836,open_access/31744795,,31744795,10.1136/bjophthalmol-2019-314860
17843,open_access/31677205,,31677205,10.1111/odi.13223
17846,open_access/31741126,,31741126,10.1007/s11604-019-00902-7
17857,open_access/31732864,,31732864,10.1007/s11548-019-02092-z
17869,open_access/31730265,,31730265,10.1002/nbm.4215
17874,open_access/31654555,,31654555,10.1002/ar.24306
17875,open_access/31610527,,31610527,10.1088/1361-6560/ab4d8c
17877,open_access/31650342,,31650342,10.1007/s11517-019-02056-0
17880,open_access/31728935,,31728935,10.1007/s11517-019-02066-y
17881,open_access/31725401,,31725401,10.1109/JBHI.2019.2953475
17886,open_access/31728763,,31728763,10.1007/s12149-019-01416-y
17899,open_access/31728941,,31728941,10.1007/s13246-019-00815-9
17903,open_access/31469940,,31469940,10.1002/rcs.2033
17910,open_access/31722085,,31722085,10.1007/s11548-019-02093-y
17922,open_access/31651068,,31651068,10.1111/jam.14499
17925,open_access/31721043,,31721043,10.1007/s12035-019-01792-6
17931,open_access/31713709,,31713709,10.1007/s11517-019-02043-5
17936,open_access/31725383,,31725383,10.1109/TNSRE.2019.2953121
17940,open_access/31648403,,31648403,10.1111/ceo.13670
17941,open_access/31715576,,31715576,10.1109/JBHI.2019.2952597
17943,open_access/31713193,,31713193,10.1007/s10072-019-04109-6
17949,open_access/31709851,,31709851,10.1080/15412555.2019.1688278
17950,open_access/31715577,,31715577,10.1109/JBHI.2019.2952618
17953,open_access/31713089,,31713089,10.1007/s11548-019-02076-z
17958,open_access/31715579,,31715579,10.1109/JBHI.2019.2952922
17961,open_access/31712961,,31712961,10.1007/s00330-019-06467-3
17977,open_access/31705527,,31705527,10.1111/epi.16377
17984,open_access/31705418,,31705418,10.1007/s11548-019-02084-z
17992,open_access/31705256,,31705256,10.1007/s00330-019-06502-3
17994,open_access/31705347,,31705347,10.1007/s10916-019-1455-6
18007,open_access/31698921,,31698921,10.1177/1049909119885585
18015,open_access/31621917,,31621917,10.1002/mp.13869
18019,open_access/31696259,,31696259,10.1007/s00384-019-03406-y
18028,open_access/31621916,,31621916,10.1002/mp.13867
18043,open_access/31691122,,31691122,10.1007/s00330-019-06492-2
18045,open_access/31691121,,31691121,10.1007/s00330-019-06457-5
18048,open_access/31686276,,31686276,10.1007/s10729-019-09498-w
18049,open_access/31689221,,31689221,10.1109/JBHI.2019.2950006
18052,open_access/31569077,,31569077,10.1088/1361-6579/ab4962
18053,open_access/31689223,,31689223,10.1109/JBHI.2019.2950994
18055,open_access/31689186,,31689186,10.1109/TMI.2019.2951439
18059,open_access/31686300,,31686300,10.1007/s12194-019-00543-5
18062,open_access/31682189,,31682189,10.1089/tmj.2019.0137
18065,open_access/31686211,,31686211,10.1007/s00417-019-04493-x
18067,open_access/31682022,,31682022,10.1111/echo.14519
18084,open_access/31815048,,31815048,
18087,open_access/31676975,,31676975,10.1007/s00415-019-09604-6
18097,open_access/31676931,,31676931,10.1007/s10916-019-1466-3
18100,open_access/31610020,,31610020,10.1002/mp.13865
18107,open_access/31574490,,31574490,10.1088/1361-6560/ab49ea
18114,open_access/31673998,,31673998,10.1007/s11604-019-00894-4
18131,open_access/31667655,,31667655,10.1007/s10237-019-01243-0
18135,open_access/31667645,,31667645,10.1007/s10067-019-04803-y
18136,open_access/31664773,,31664773,10.1002/jmri.26964
18139,open_access/31533092,,31533092,10.1088/1361-6579/ab45c8
18141,open_access/31667542,,31667542,10.1007/s00240-019-01167-5
18142,open_access/31673954,,31673954,10.1007/s12020-019-02121-6
18144,open_access/31657629,,31657629,10.1089/end.2019.0354
18148,open_access/31664509,,31664509,10.1007/s00392-019-01562-3
18150,open_access/31675334,,31675334,10.1109/TNSRE.2019.2950143
18152,open_access/31394522,,31394522,10.1088/1741-2552/ab39ca
18153,open_access/31664624,,31664624,10.1007/s11306-019-1609-z
18156,open_access/31675333,,31675333,10.1109/TNSRE.2019.2950096
18157,open_access/31675325,,31675325,10.1109/TMI.2019.2950252
18164,open_access/31670686,,31670686,10.1109/JBHI.2019.2949837
18165,open_access/31659591,,31659591,10.1007/s12149-019-01414-0
18182,open_access/31670685,,31670685,10.1109/JBHI.2019.2949601
18183,open_access/31609612,,31609612,10.1021/acs.jcim.9b00678
18187,open_access/31650265,,31650265,10.1007/s00330-019-06441-z
18189,open_access/31647439,,31647439,10.1109/TNSRE.2019.2948798
18191,open_access/31650230,,31650230,10.1007/s00404-019-05325-3
18195,open_access/31641865,,31641865,10.1007/s10916-019-1457-4
18198,open_access/31645085,,31645085,10.1002/alr.22449
18199,open_access/31470425,,31470425,10.1088/1361-6560/ab3fcb
18201,open_access/31647449,,31647449,10.1109/JBHI.2019.2949075
18203,open_access/31645679,,31645679,10.1038/s41417-019-0143-5
18204,open_access/31643004,,31643004,10.1007/s10916-019-1453-8
18206,open_access/31505480,,31505480,10.1088/1752-7163/ab433d
18208,open_access/31641710,,31641710,10.1039/c9lc00695h
18238,open_access/31636413,,31636413,10.1038/s41551-019-0461-9
18240,open_access/31635476,,31635476,10.1177/0284185119881742
18249,open_access/31634843,,31634843,10.1109/TBCAS.2019.2948301
18254,open_access/31630233,,31630233,10.1007/s00330-019-06447-7
18258,open_access/31623474,,31623474,10.1080/14017431.2019.1678764
18271,open_access/31623527,,31623527,10.1080/02640414.2019.1680083
18274,open_access/31541556,,31541556,10.1111/jdv.15965
18277,open_access/31634125,,31634125,10.1109/TMI.2019.2948026
18292,open_access/31619130,,31619130,10.1177/0272989X19879095
18299,open_access/31341093,,31341093,10.1088/1741-2552/ab3471
18304,open_access/31615816,,31615816,10.1158/2326-6066.CIR-19-0311
18305,open_access/31634145,,31634145,10.1109/JBHI.2019.2947506
18311,open_access/31617154,,31617154,10.1007/s13246-019-00805-x
18314,open_access/31634131,,31634131,10.1109/TIP.2019.2946469
18317,open_access/31617156,,31617156,10.1007/s13246-019-00806-w
18322,open_access/31612276,,31612276,10.1007/s10916-019-1448-5
18323,open_access/31613779,,31613779,10.1109/TBCAS.2019.2947044
18331,open_access/31480025,,31480025,10.1088/1361-6579/ab4119
18335,open_access/31356693,,31356693,10.1002/mp.13739
18354,open_access/31613773,,31613773,10.1109/TNSRE.2019.2946625
18372,open_access/31602537,,31602537,10.1007/s10916-019-1459-2
18385,open_access/31598737,,31598737,10.1007/s00234-019-02293-y
18387,open_access/31603825,,31603825,10.1109/TNSRE.2019.2946407
18396,open_access/31598893,,31598893,10.1007/s10439-019-02380-4
18402,open_access/31598760,,31598760,10.1007/s00062-019-00836-7
18407,open_access/31595349,,31595349,10.1007/s00134-019-05790-z
18411,open_access/31494983,,31494983,10.1111/jdv.15935
18414,open_access/31603824,,31603824,10.1109/TNSRE.2019.2946194
18417,open_access/31587027,,31587027,10.1967/s002449911053
18420,open_access/31591589,,31591589,10.1038/s41591-019-0583-3
18423,open_access/31591679,,31591679,10.1007/s11517-019-02038-2
18425,open_access/31603775,,31603775,10.1109/TMI.2019.2946059
18426,open_access/31603808,,31603808,10.1109/JBHI.2019.2946092
18430,open_access/31588660,,31588660,10.1002/jmri.26945
18443,open_access/31584138,,31584138,10.1007/s10620-019-05862-6
18447,open_access/31583910,,31583910,10.1177/1550059419879569
18453,open_access/31587802,,31587802,10.1016/j.bulcan.2019.07.005
18463,open_access/31392767,,31392767,10.1111/den.13507
18474,open_access/31622071,,31622071,
18487,open_access/31573434,,31573434,10.1089/tmj.2019.0108
18495,open_access/31564174,,31564174,10.1142/S0129065719500242
18497,open_access/31567104,,31567104,10.1109/JBHI.2019.2944643
18502,open_access/31443095,,31443095,10.1088/1361-6579/ab3e2e
18504,open_access/31571034,,31571034,10.1007/s00464-019-07130-0
18506,open_access/31565821,,31565821,10.1111/srt.12794
18516,open_access/31562239,,31562239,10.1136/gutjnl-2019-318860
18529,open_access/31555998,,31555998,10.1007/s11548-019-02070-5
18533,open_access/31562114,,31562114,10.1109/JBHI.2019.2943866
18536,open_access/31309632,,31309632,10.1111/den.13486
18541,open_access/31553660,,31553660,10.2214/AJR.19.21617
18544,open_access/31562096,,31562096,10.1109/TNSRE.2019.2943707
18551,open_access/31552774,,31552774,10.1080/21681805.2019.1665579
18557,open_access/31562113,,31562113,10.1109/JBHI.2019.2943499
18558,open_access/31562095,,31562095,10.1109/TNSRE.2019.2943362
18561,open_access/31562111,,31562111,10.1109/JBHI.2019.2943391
18566,open_access/31545750,,31545750,10.1109/JBHI.2019.2942938
18568,open_access/31545748,,31545748,10.1109/JBHI.2019.2942429
18569,open_access/31476750,,31476750,10.1088/1361-6560/ab408e
18571,open_access/31544723,,31544723,10.1017/S0033291719002320
18579,open_access/31548344,,31548344,10.1158/1078-0432.CCR-19-1127
18581,open_access/31554602,,31554602,10.1016/j.jpor.2019.08.006
18582,open_access/31538541,,31538541,10.1080/00222895.2019.1666081
18587,open_access/31545749,,31545749,10.1109/JBHI.2019.2942774
18588,open_access/31545706,,31545706,10.1109/TBME.2019.2942741
18600,open_access/31536175,,31536175,10.1111/sltb.12591
18603,open_access/31533446,,31533446,10.1177/1550059419876525
18608,open_access/31532858,,31532858,10.1002/lary.28292
18613,open_access/31535296,,31535296,10.1007/s13239-019-00425-2
18616,open_access/31542278,,31542278,10.1016/j.jvir.2019.05.026
18626,open_access/31535292,,31535292,10.1007/s00405-019-05647-7
18629,open_access/31535278,,31535278,10.1007/s11282-019-00409-x
18638,open_access/31483624,,31483624,10.1021/acs.analchem.9b03395
18645,open_access/31536010,,31536010,10.1109/TNSRE.2019.2941453
18646,open_access/31529501,,31529501,10.1002/mp.13825
18649,open_access/31522461,,31522461,10.1002/lsm.23161
18658,open_access/31520320,,31520320,10.1007/s13365-019-00791-6
18663,open_access/31469001,,31469001,10.1080/03007995.2019.1662654
18664,open_access/31520332,,31520332,10.1007/s10439-019-02357-3
18680,open_access/31515237,,31515237,10.1158/0008-5472.CAN-18-3388
18686,open_access/31515685,,31515685,10.1007/s13246-019-00796-9
18688,open_access/31323649,,31323649,10.1088/1361-6560/ab33db
18692,open_access/31514144,,31514144,10.1109/TNSRE.2019.2940485
18695,open_access/31514162,,31514162,10.1109/JBHI.2019.2940695
18700,open_access/31502902,,31502902,10.1080/03091902.2019.1653389
18703,open_access/31502268,,31502268,10.1111/psyp.13472
18709,open_access/31502984,,31502984,10.1109/TNSRE.2019.2940046
18738,open_access/31502996,,31502996,10.1109/JBHI.2019.2939810
18743,open_access/31493203,,31493203,10.1007/s12149-019-01399-w
18744,open_access/31490641,,31490641,10.1002/minf.201900028
18753,open_access/31502982,,31502982,10.1109/TNSRE.2019.2939596
18755,open_access/31486565,,31486565,10.1002/jmri.26901
18767,open_access/31489473,,31489473,10.1007/s00270-019-02336-0
18769,open_access/31485987,,31485987,10.1007/s11548-019-02065-2
18773,open_access/31342940,,31342940,10.1088/1361-6560/ab3564
18779,open_access/31485837,,31485837,10.1007/s00330-019-06344-z
18784,open_access/31482272,,31482272,10.1007/s11548-019-02060-7
18787,open_access/31482442,,31482442,10.1007/s13246-019-00794-x
18788,open_access/31481390,,31481390,10.1136/bjophthalmol-2019-314170
18789,open_access/31478613,,31478613,10.1002/smll.201901014
18793,open_access/31423740,,31423740,10.1002/jbio.201900112
18794,open_access/31478087,,31478087,10.1007/s00330-019-06407-1
18796,open_access/31484154,,31484154,10.1109/TCYB.2019.2935141
18797,open_access/31484111,,31484111,10.1109/TMI.2019.2939044
18798,open_access/31476880,,31476880,10.1080/02699052.2019.1655793
18800,open_access/31475641,,31475641,10.1017/S0022215119001634
18801,open_access/31484143,,31484143,10.1109/JBHI.2019.2938995
18806,open_access/31473800,,31473800,10.1007/s00259-019-04502-5
18808,open_access/31485883,,31485883,10.1007/s13246-019-00793-y
18820,open_access/31478864,,31478864,10.1109/TNSRE.2019.2938295
18825,open_access/31468159,,31468159,10.1007/s00330-019-06384-5
18826,open_access/31468158,,31468158,10.1007/s00330-019-06417-z
18829,open_access/31392808,,31392808,10.1111/bju.14892
18830,open_access/31456317,,31456317,10.1002/jmri.26913
18833,open_access/31464678,,31464678,
18837,open_access/31461321,,31461321,10.2214/AJR.19.21626
18841,open_access/31386761,,31386761,10.1002/mp.13752
18847,open_access/31393626,,31393626,10.1002/ana.25574
18849,open_access/31478877,,31478877,10.1109/JBHI.2019.2937558
18856,open_access/31448390,,31448390,10.1007/s10916-019-1433-z
18862,open_access/31451989,,31451989,10.1007/s10439-019-02349-3
18864,open_access/31449035,,31449035,10.1109/JBHI.2019.2937574
18868,open_access/31397883,,31397883,10.1002/JPER.19-0173
18874,open_access/31287160,,31287160,10.1111/php.13140
18878,open_access/31444598,,31444598,10.1007/s00330-019-06347-w
18884,open_access/31449034,,31449034,10.1109/JBHI.2019.2937279
18885,open_access/31443108,,31443108,10.1055/a-0981-6133
18887,open_access/31444599,,31444599,10.1007/s00330-019-06372-9
18888,open_access/31444288,,31444288,10.1136/neurintsurg-2019-015214
18889,open_access/31441386,,31441386,10.1177/0954411919871123
18894,open_access/31444596,,31444596,10.1007/s00330-019-06400-8
18899,open_access/31446149,,31446149,10.1016/j.prro.2019.08.007
18905,open_access/31315159,,31315159,10.1002/mp.13728
18918,open_access/31307019,,31307019,10.1088/1361-6560/ab3242
18920,open_access/31443039,,31443039,10.1109/TNB.2019.2936398
18923,open_access/31426695,,31426695,10.1177/0194599819868178
18924,open_access/31432552,,31432552,10.1002/jum.15115
18925,open_access/31442972,,31442972,10.1109/TMI.2019.2936500
18961,open_access/31414853,,31414853,10.1037/pas0000764
18967,open_access/31418157,,31418157,10.1007/s11517-019-02009-7
18970,open_access/31410693,,31410693,10.1007/s10916-019-1429-8
18974,open_access/31412169,,31412169,10.1002/cncy.22176
18989,open_access/31348535,,31348535,10.1002/mp.13733
18990,open_access/31410673,,31410673,10.1007/s00784-019-03050-4
18995,open_access/31415740,,31415740,10.1016/j.jacr.2019.07.018
19000,open_access/31403451,,31403451,10.1109/JBHI.2019.2934477
19002,open_access/31425039,,31425039,10.1109/TNSRE.2019.2934828
19005,open_access/31403436,,31403436,10.1109/TNSRE.2019.2934525
19010,open_access/31407110,,31407110,10.1007/s10916-019-1432-0
19012,open_access/31403410,,31403410,10.1109/TMI.2019.2934577
